internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
41529,Rhinolophus sinicus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,sinicus,,,,,"K. Andersen, 1905","This species belongs to <em>rouxii</em> species group. Earlier listed under <em>Rhinolophus rouxii</em> Temminck, 1835 (Ellerman and Morrison-Scott 1951, Corbet and Hill 1992, Bates and Harrison 1997), now considered to be a distinct species (Thomas 1997, Thomas 2000, Srinivasulu and Srinivasulu 2001, Simmons 2005, Srinivasulu <em>et al.</em> 2012)."
41534,Arielulus circumdatus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Arielulus,circumdatus,,,,,"(Temminck, 1840)","This species was sometimes placed under <em>Pipistrellus </em>(Hill, Harrison, 1987) or <em>Eptesicus</em> (Volleth, Heller, 1994); allocation to separate genus <em>Arielulus </em>was proposed and argued by Csorba and Lee (1999)."
14920,Nyctalus noctula,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,noctula,,,,,"(Schreber, 1774)","<em>Nyctalus furvus</em> (Japan) and <em>N. plancyi</em> (eastern China and Taiwan) are now considered as  separate species (Simmons 2005). <em>Nyctalus labiatus</em>, although still generally regarded as a subspecies of <em>N. noctula</em>, is morphologically very distinct and is regarded by G. Csorba (unpublished) as a separate species. Records of <em>N. noctula</em> from the Himalayas and the Indomalayan Region are referable either to <em>N. labiatus</em> or <em>N. plancyi</em>.<p></p>"
14919,Nyctalus leisleri,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,leisleri,,,,,"(Kuhl, 1817)",
14921,Nyctalus aviator,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,aviator,,,,,"(Thomas, 1911)",This species has previously been considered as a subspecies of <em>lasiopterus</em>.
136409,Murina hilgendorfi,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Murina,hilgendorfi,,,,,"Peters, 1880","<em>Muirna hilgendorfi </em>was once synonymized with the related <em>M. leucogaster</em> (Bobrinskyi <em>et al.</em>  1965), and this point ov view was accepted until recently (e.g. Koopman  1994, Botvinkin 2002). Yoshiyuki considered <em>M. hilgendorfi </em>from Japan a  distinct species (Yoshiyuki 1989), but erroneously divided it from all  mainland populations. Currently species status of <em>M. hilgendorfi</em> is  accepted (Simmons 2005) and got some support from molecular data  (Kruskop <em>et al.</em> 2012). Relationship with poorly known <em>M. fusca </em>from North-East China require further studies."
4316,Chaerephon plicatus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,plicatus,,,,,"(Buchanan, 1800)",
12938,Lyroderma lyra,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MEGADERMATIDAE,Lyroderma,lyra,,,,,"É. Geoffroy, 1810","Earlier a subgenus <em>Lyroderma </em>Peters, 1872 is presently upgraded to genus level (Eick <em>et al.</em> 2012, Kaňuch <em>et al.</em> 2015, Soisook <em>et al.</em>  2015, Benda and Gaisler 2015). Earlier, the taxon <em>caurina </em>Andersen and  Wroughton, 1907 was recognized as valid subspecies (Ellerman and  Morrison-Scott 1951), but later it was synonymized with the nominate  subspecies (Brosset 1962, Sinha 1970, Corbet and Hill 1992, Koopman  1993, Bates and Harrison 1997, Simmons 2005)."
10985,Kerivoula picta,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Kerivoula,picta,,,,,"(Pallas, 1767)",
12595,Macroglossus sobrinus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Macroglossus,sobrinus,,,,,"K. Andersen, 1911","<em>Macroglossus sobrinus</em> was earlier treated as subspecies of <em>M. minimus</em> E. Geoffroy, 1810 (Ellerman and Morrison-Scott 1951), but it is considered distinct by Hill (1983), Corbet and Hill (1992), Koopman (1993), Bates and Harrison (1997) and Simmons (2005)."
85181182,Barbastella leucomelas,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Barbastella,leucomelas,,,,,"(Cretzschmar, 1826)",
5074,Coelops frithii,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Coelops,frithii,,,,,"Blyth, 1848",The genus <em>Coelops</em> requires taxonomic revision; and <em>C. frithii</em> might actually be two species.
20068,Scotophilus kuhlii,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,kuhlii,,,,,"Leach, 1821","Earlier included under <em>Scotophilus heathii </em>Horsfield, 1831 (Tate 1942,  Ellerman and Morrison-Scott 1951), the taxon <em>kuhlii </em>Leach, 1821, is now  considered distinct species (Hill in Peterson 1968, Hill and Thonglongya  1972, Corbet and Hill 1992, Koopman 1993, Bates and Harrison 1997,  Simmons 2005). The taxon <em>wroughtoni </em>Thomas, 1897, earlier considered to  be a subspecies (Bates and Harrison 1997), is now synonymized with this  taxon (Simmons 2005, Srinivasulu and Srinivasulu 2012). <em>Scotophilus  kuhlii </em>might represent a complex of several similar species. Further  studies are needed to clarify the taxonomic status of populations  currently allocated to this species. Revised by Trujillo <em>et al.</em> (2009)."
20067,Scotophilus heathii,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,heathii,,,,,"(Horsfield, 1831)","Genus Scotophilus Leach, 1821 was reviewed by Trujillo <em>et al.</em> (2009) and Demos <em>et al.</em> (2018)."
136716,Tadarida insignis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,insignis,,,,,"Blyth, 1862","This species was considered a synonym of <i>T. teniotis</i> by Dobson (1874), but was elevated to species status by Imaizumi and Yoshiyuki (1965) (Smith and Xie 2008).  Wang (2003) considered <i>insignis</i>, <i>coecata</i>, and <i>latouchei</i> to be subspecies of <i>teniotis</i>, but here we follow Smith and Xie (2008) and consider <i>insignis</i> and <i>latouchei</i> as valid species, but leave <i>T. coecata</i> Thomas, 1922 as a synonym of <i>T. insignis</i> due to the difficulty in determining its status (Kock 1999).  If it were to be elevated to species status in the future, records from Yunnan and Sichuan may need to be reexamined. The <i>teniotis</i> species group of which this species is part, is in need of taxonomic revision."
136817,Kerivoula titania,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Kerivoula,titania,,,,,"Bates, Struebig, Hayes, Furey, Mya Mya, Thong, Tien, Son, Harrison, Francis &amp; Csorba, 2007",
136828,Nyctalus plancyi,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,plancyi,,,,,"Gerbe, 1880","There are two subspecies <em>Nyctalus placyi plancyi</em> Gerbe, 1880 (occurring in Beijing, Shandong, Henan, Shanxi, Shaanxi, Gansu, Liaoning, and Jilin) and <em>N. p. velutinus</em> Allen, 1923 (occurring in Fujian, Anhui, Jiangsu, Shanghai, Zhejiang, Jiangxi, Guangdong, Hong Kong, Guangxi, Hunan, Hubei, Guizhou, Yunnan, Sichuan, and Taiwan) (Smith and Xie 2008)."
99711843,Harpiocephalus harpia,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Harpiocephalus,harpia,,,,,"(Temminck, 1840)","Earlier the taxon&#160;<em>madrassius</em>&#160;Thomas, 1923 was considered as a subspecies of this taxon (Ellerman and Morrison-Scott 1951), but has been synonymized with&#160;<em>Harpiocephalus harpia lasyurus</em>&#160;(Hodgson, 1847) (Das 1986; Bates and Harrison 1997). Simmons (2005), however, recognizes&#160;<em>madrassius</em>&#160;Thomas, 1923 as valid subspecies (Srinivasulu<em>et al.</em>&#160;in press).&#160;Also, although frequently accepted as a separate species (Corbet and Hill 1992, Simmons 2005), Matveev (2005) revealed that differences between&#160;<em>H. harpia</em>&#160;and&#160;<em>H. mordax&#160;</em>are only cases of extreme sexual dimorphism where male and female specimens differ in size and cranial shape. Molecular markers clearly demonstrated that the studied male and female specimens (thought as representatives of&#160;<em>H. harpia</em>&#160;and&#160;<em>H. mordax</em>, respectively) are conspecifics. This well expressed sexual dimorphism is further evidenced by Chen<em>&#160;et al.</em>&#160;(2015) and Son<em>&#160;et al.&#160;</em>(2016)."
14141,Myotis altarium,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,altarium,,,,,"Thomas, 1911",
14142,Myotis annectans,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,annectans,,,,,"(Dobson, 1871)","Earlier workers assigned this taxon under the genus <em>Pipistrellus</em> Kaup, 1829 due to the absence of second upper and lower premolars in the specimens collected, a trend that was followed by Ellerman and Morrison-Scott (1951). However, Topál (1970b) compared the original series and fresh specimens collected from the type locality and found that the type was an abnormal specimen of <em>Myotis</em> Kaup, 1829 lacking second upper and lower premolars. Following Topál (1970), Corbet and Hill (1992), Koopman (1993) and Bates and Harrison (1997) treated it under <em>Myotis</em> Kaup, 1829. Additionally, Ellerman and Morrison-Scott (1951) considered the taxon <em>Myotis primula</em> Thomas, 1920 allied to <em>Myotis emarginatus </em>(Geoffroy 1806) that is now synonymized with the present taxon (Görföl<em> et al.</em> 2013)."
14134,Myotis mystacinus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,mystacinus,,,,,"(Kuhl, 1817)","At present this species includes three forms differing in morphological traits: <i>M. mystacinus mystacinus</i> (most of European range), <i>M. mystacinus occidentalis</i> (Iberia and Morocco) and <i>M. mystacinus caucasicus</i> (Caucasus region)."
14124,Myotis blythii,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,blythii,,,,,"(Tomes, 1857)","Based on analyses of sequence data of mitochondrial genes, Castella <em>et al.</em> (2000) and Ruedi and Mayer (2002), Simmons in Wilson and Reeder (2005) treated <em>myotis</em>, <em>blythii</em>, <em>oxygnathus</em> and <em>punicus</em> as separate species, an arrangement used also by Spitzenberger (2002). However, a recent molecular revision indicates that only <em>M. myotis</em> and <em>M. blythii</em>&#160; should actually considered as valid taxa, being the forms <em>oxygnathus</em>,&#160;<em>omari,</em> <em>risorius</em> and <em>lesviacus </em>corresponding to local morphological variation without taxonomic value (Fulman <em>et al</em>. 2014).<p><span lang=""EN-US""></p>"
14127,Myotis dasycneme,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,dasycneme,,,,,"(Boie, 1825)",
14175,Myotis longipes,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,longipes,,,,,"(Dobson, 1873)","<p><span lang=""EN-US"">Tate (1941) considered <em>Myotis longipes</em> as belonging to a “<em>Capaccinii</em>” section within subgenus <em>Leuconoe</em>; this view was followed by Ellerman and Morrison-Scott (1951), who considered <em>Myotis longipes</em> allied or probably conspecific to <em>Myotis capaccinii</em> Bonaparte, 1837. However that was negated by Hanak and Gaisler (1969) and Corbet (1978) who stated it to be a distinct species. The specimen of <em>M. theobaldi </em>Blyth, 1855 from caves near Matur Nag, Jammu and Kashmir, India, that has been sometimes included under <em>M. longipes </em>(Dobson, 1873) as a senior synonym with doubt, is unidentifiable (Thomas 1915). Blanford (1891) stated that <em>M. theobaldi </em>Blyth, 1855 was 'similar to <em>V. longipes</em>, for the two agree in dimensions and both are characterized by large feet, but it is impossible to identify <em>M. theobaldi </em>for the types have been lost' (Srinivasulu and Srinivasulu 2012). This species was supposed to be a member of “<em>Myotis siligorensis</em>” species complex (Tiunov <em>et al.</em> 2011; Ruedi <em>et al</em>. 2013, 2015)</p>"
14164,Myotis hasseltii,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,hasseltii,,,,,"(Temminck, 1840)","Earlier included under <em>Myotis adversus</em> Horsfield, 1824 (Ellerman and Morrison-Scott 1951), now considered distinct (Hill 1983, Corbet and Hill 1992, Koopman 1993, Bates and Harrison 1997, Simmons 2005) (Srinivasulu <em>et al.</em> in press)."
85566806,Myotis frater,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,frater,,,,,"G.M. Allen, 1923","<em>Myotis bucharensis&#160;</em>used to be included as a subspecies (see Tsytsulina  and Strelkov 2001). <em>M. longicaudatus</em> was previously listed as a synonym  of <em>M. frater</em>. It is now treated as a distinct species following Ruedi <em>et al.</em>  (2015). The latter also includes the former <em>M. f. longicaudatus</em> (Ognev 1927), <em>M. f. kaguyae</em> (Imaizumi 1956), and <em>M. f. eniseensis</em> (Tsytsulina  and Strelkov 2001)."
14168,Myotis ikonnikovi,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,ikonnikovi,,,,,"Ognev, 1912","Belongs to the group “<em>mystacinus</em>”. Not conspecific with S Asian <em>M. muricola</em> Gray, 1846 (Tsytsulina 2001); includes Japanese <em>fujiensis </em>Imaizumi, 1954 (Kawai <em>et al.</em> 2003)."
14166,Myotis horsfieldii,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,horsfieldii,,,,,"(Temminck, 1840)","This&#160;species&#160;represents a&#160;complex&#160;that&#160;requires&#160;revision,&#160;with&#160;some  closely related species&#160;indistinguishable (G.&#160;Csorba&#160;pers. comm.).  Earlier included under&#160;<em>Myotis&#160;adversus&#160;</em>Horsfield, 1824 (Ellerman and  Morrison-Scott 1951), the taxa&#160;<em>dryas&#160;</em>Andersen, 1907 and&#160;<em>peshwa&#160;</em>Thomas,  1915, are considered subspecies of this taxon (Hill 1983, Corbet and  Hill 1992, Bates and Harrison 1997, Simmons 2005)."
85735587,Myotis fimbriatus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,fimbriatus,,,,,"(Peters, 1871)","Various authors have suggested relationships with&#160;<em>M. pilosus</em>,&#160;<em>M.  macrodactylus</em>, and&#160;<em>M. petax</em>, but&#160;<em>M. fimbriatus</em>&#160;should be best considered  a Chinese endemic species (Smith and Xie 2008, Ruedi <em>et al.</em> 2015)."
40036,Tadarida latouchei,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,latouchei,,,,,"Thomas, 1920","<span lang=""EN-US"">The taxonomic status is still unclear for this species and requires an extensive study with reference to materials from its whole geographic distribution range.&#160;Wang (2003) considered <em>insignis</em>, <em>coecata</em>, and <em>latouchei</em> to be subspecies of <em>teniotis</em>, but Simmons (2005) recognized <em>latouchei</em> as a full species. Smith <em>et al.</em> (2008) consider <em>insignis</em> and <em>latouchei</em> as valid species, but leave <em>Tadira coecata</em> as a synonym of <em>T. insignis</em> due to the difficulty in determining its status (Kock 1999). If it were to be elevated to species status in the future, records from Yunnan and Sichuan may need to be re-examined. The <em>teniotis</em> species group of which this species is part, is in need of taxonomic revision, in particular the geographic limits of each species needs to be clarified."
14152,Myotis chinensis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,chinensis,,,,,"(Tomes, 1857)","Zhang <i>et al</i>. (1997) included this species in <i>M. myotis</i>, but it is clearly distinct. Wang (2002) recognized two subspecies in China, the nominate form and <i>luctuosus</i>, but geographic variation throughout the range needs further study."
14149,Myotis bombinus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,bombinus,,,,,"Thomas, 1906","Considered formerly as a subspecies of <em>M. nattereri</em> (e.g., Bobrinskyi <em>et al.</em> 1965), but its full species status was supported by both morphological (Horacek, Hanak, 1984) and molecular (Kawai <em>et al.</em> 2003, Kruskop <em>et al.</em>  2012) data. Woodman (1993) notes that many mammalian generic names  ending in -otis use the wrong gender for specific names. If this advice  is to be followed, the species name should be <em>M. bombina</em>. The Chiroptera  SG advise keeping the names as they are for now while a decision is  still to be made on these."
14193,Myotis pilosus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,pilosus,,,,,"(Peters, 1869)","This species has often used the name <i>Myotis ricketti</i> (Thomas, 1894), but <i>pilosus</i> has priority (Smith and Xie 2008). The erroneous reporting of the type locality as being in Uruguay, by Peters, led to the dual naming (Smith and Xie 2008)."
40031,Thainycteris aureocollaris,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Thainycteris,aureocollaris,,,,,"Kock &amp; Storch, 1996","This species was originally described in the genus <em>Thainycteris</em> by Kock and Storch, 1996; transferred to <em>Arielulus </em>by Csorba and Lee 1999; but subsequently considered in <em>Thainycteris</em> by various authors including Kruskop (2013) and Guo <em>et al.</em> (2017)."
40032,Arielulus torquatus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Arielulus,torquatus,,,,,"Csorba &amp; Lee, 1999",The higher taxonomic status of the species needs to be revised as suggested by Csorba and Lee (1999).
85567622,Myotis montivagus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,montivagus,,,,,"(Dobson, 1874)","Using evidence provided by cranial and dental features and multivariate  statistical analyses, the four <em>montivagus </em>subspecies were raised to  species level, recognizing <em>Myotis borneoensis</em>, <em>M. federatus</em>, <em>M. montivagus </em> sensu stricto and <em>M. peytoni </em>as distinct species (Görföl <em>et al.</em> 2013). Some specimens of the recently described <em>Myotis indochinensis</em> (Son <em>et al.</em>  2013) were also reported under the name of this species.  Morphologically very similar bats with high mitochondrial divergence  were found in Vietnam and China. They may also prove to belong to a  separate species (Görföl, Kruskop and Csorba, unpublished data)"
